team,teamID,gameID,season,week,opponent,opponentID,completions,passingAttempts,passingYards,completionPct,yardsPerPassAttempt,yardsPerCompletion,passingTouchdowns,interceptions,sacks,rushingYards,rushingAttempts,yardsPerRushAttempt,rushingTouchdowns,receivingTouchdowns,fumbles,fumblesRecovered,fieldGoalsMade1_19,fieldGoalsMade20_29,fieldGoalsMade30_39,fieldGoalsMade40_49,fieldGoalsMade50,extraPointsMade,totalKickingPoints
ARI,34,400951771,2017,11,ARI,22,0,0,0,0,0,0,0,0,0,126.0,32,3.94,2,2,2,0,0,0,1,0,0,4,7,31
ARI,19,400951682,2017,16,ARI,22,0,0,0,0,0,0,0,0,0,18.0,10,1.8,0,0,0,0,0,0,0,0,0,0,0,0
ARI,17,320916017,2012,2,ARI,22,28,46,316,60.9,6.9,11.29,1,1,4,-1.0,1,-1.0,0,0,0,0,0,0,1,1,2,0,12,12
ARI,9,321104009,2012,9,ARI,22,14,30,218,46.7,7.3,15.57,4,1,1,62.0,11,5.64,0,2,0,0,0,0,1,0,0,4,7,19
ARI,1,321118001,2012,11,ARI,22,28,46,301,60.9,6.5,10.75,0,5,1,-3.0,3,-1.0,0,0,0,0,0,0,0,0,0,0,0,0
ARI,8,321216022,2012,15,ARI,22,24,50,246,48.0,4.9,10.25,0,3,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARI,15,320930022,2012,4,ARI,22,26,41,431,63.4,10.5,16.58,1,2,4,0.0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0
ARI,26,321209026,2012,14,ARI,22,7,13,148,53.8,11.4,21.14,1,1,1,248.0,34,7.29,3,0,0,0,0,1,2,0,0,7,16,34
ARI,26,320909022,2012,1,ARI,22,18,34,153,52.9,4.5,8.5,1,1,3,110.0,31,3.55,0,0,1,0,0,1,1,1,0,1,10,10
ARI,25,321230025,2012,17,ARI,22,0,0,0,0,0,0,0,0,0,68.0,20,3.4,1,0,0,0,0,0,0,0,0,0,0,6
ARI,21,320923022,2012,3,ARI,22,0,0,0,0,0,0,0,0,0,70.0,13,5.38,0,0,0,0,0,0,0,0,0,0,0,0
ARI,16,321021016,2012,7,ARI,22,0,0,0,0,0,0,0,0,0,153.0,23,6.65,1,0,0,0,0,0,0,0,0,3,3,9
ARI,20,321202020,2012,13,ARI,22,0,0,0,0,0,0,0,0,0,58.0,12,4.83,0,0,0,0,0,0,0,0,0,1,1,1
ARI,14,321004014,2012,5,ARI,22,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,1,2,5,11
ARI,14,321125022,2012,12,ARI,22,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,1,0,0,0,0,4,7,13
ARI,17,240919022,2004,2,ARI,22,15,26,219,57.7,8.4,14.6,2,2,2,3.0,5,0.6,0,0,0,0,0,3,0,0,0,2,11,11
ARI,26,241024022,2004,7,ARI,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,5,5
ARI,26,241226026,2004,16,ARI,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,6,6
ARI,16,400791513,2015,14,ARI,22,25,36,335,69.4,9.3,13.4,1,0,3,72.0,24,3.0,1,0,2,2,0,0,0,1,1,2,8,14
ARI,33,400791574,2015,7,ARI,22,26,40,252,65.0,6.3,9.69,1,1,3,25.0,3,8.33,0,0,0,0,0,0,0,1,0,1,4,4
ARI,14,400791576,2015,13,ARI,22,15,35,146,42.9,4.2,9.73,0,1,0,53.0,13,4.08,0,0,1,0,0,0,0,0,0,0,0,0
ARI,14,400791718,2015,4,ARI,22,16,24,171,66.7,7.1,10.69,3,0,1,165.0,22,7.5,0,2,1,0,0,0,1,0,0,3,6,18
ARI,25,400791526,2015,12,ARI,22,25,36,318,69.4,8.8,12.72,1,1,2,11.0,1,11.0,0,0,0,0,0,0,0,0,0,0,0,0
ARI,5,400791609,2015,8,ARI,22,18,34,211,52.9,6.2,11.72,3,1,1,38.0,19,2.0,0,0,0,0,0,0,0,0,0,0,0,0
ARI,9,400820433,2015,2,ARI,22,24,44,261,54.5,5.9,10.88,2,1,1,21.0,2,10.5,0,0,0,0,0,1,1,0,0,2,8,8
ARI,9,400791571,2015,16,ARI,22,15,28,151,53.6,5.4,10.07,1,1,8,21.0,4,5.25,0,0,0,0,0,0,0,0,0,0,0,0
ARI,8,400791554,2015,5,ARI,22,20,32,188,62.5,5.9,9.4,1,3,1,26.0,8,3.25,0,0,3,2,0,0,0,1,0,2,5,5
ARI,26,400791689,2015,17,ARI,22,19,28,197,67.9,7.0,10.37,3,0,1,122.0,24,5.08,0,1,0,0,0,0,1,0,2,3,12,18
ARI,26,400791599,2015,10,ARI,22,14,32,240,43.8,7.5,17.14,1,1,2,52.0,6,8.67,0,0,0,0,0,0,1,1,0,2,8,8
ARI,23,400791621,2015,6,ARI,22,0,0,0,0,0,0,0,0,0,88.0,24,3.67,0,0,0,0,0,1,0,2,1,1,13,13
ARI,4,400791710,2015,11,ARI,22,0,0,0,0,0,0,0,0,0,65.0,20,3.25,2,2,1,0,0,0,0,1,0,4,7,31
ARI,18,400791555,2015,1,ARI,22,0,0,0,0,0,0,0,0,0,28.0,10,2.8,0,0,0,0,0,0,0,0,0,0,0,0
ARI,21,400791692,2015,15,ARI,22,0,0,0,0,0,0,0,0,0,0.0,0,0,0,2,0,0,0,0,0,0,0,0,0,12
ARI,29,400820437,2015,3,ARI,22,0,0,0,0,0,0,0,0,0,22.0,1,22.0,1,1,0,0,0,1,0,1,0,5,11,23
ARI,13,401437642,2022,2,ARI,22,25,39,252,64.1,6.5,10.08,2,0,1,78.0,20,3.9,0,2,2,1,0,0,0,0,0,0,0,12
ARI,16,401437809,2022,8,ARI,22,24,36,232,66.7,6.4,9.67,2,0,3,173.0,29,5.97,3,1,0,0,0,0,0,0,0,4,4,28
ARI,18,401437791,2022,7,ARI,22,30,47,361,63.8,7.7,12.03,4,3,0,85.0,22,3.86,0,3,0,0,0,1,0,1,0,4,10,28
ARI,25,401435642,2022,11,ARI,22,0,0,0,0.0,0.0,0,0,0,0,155.0,27,5.74,1,4,0,0,0,0,1,0,0,5,8,38
ARI,12,401437653,2022,1,ARI,22,30,39,360,76.9,9.2,12.0,5,0,0,128.0,27,4.74,1,4,3,1,0,0,0,0,1,4,7,37
ARI,24,401437867,2022,12,ARI,22,35,47,274,74.5,5.8,7.83,3,0,4,65.0,13,5.0,0,3,1,0,0,1,0,0,0,2,5,23
ARI,21,401437773,2022,5,ARI,22,26,36,239,72.2,6.6,9.19,0,0,2,139.0,33,4.21,2,0,0,0,0,1,0,1,0,2,8,20
ARI,17,401437900,2022,14,ARI,22,24,35,235,68.6,6.7,9.79,0,1,1,33.0,16,2.06,1,0,0,0,0,1,0,0,1,3,9,15
ARI,29,401437758,2022,4,ARI,22,22,36,197,61.1,5.5,8.95,1,2,2,40.0,13,3.08,0,1,1,0,0,0,0,0,1,1,4,10
ARI,14,401437841,2022,10,ARI,22,1,1,-3,100.0,-3.0,-3.0,0,0,0,63.0,17,3.71,1,1,0,0,0,0,1,0,0,2,5,17
ARI,26,401437787,2022,6,ARI,22,20,31,197,64.5,6.4,9.85,0,0,5,145.0,27,5.37,1,0,0,0,0,1,3,0,0,1,13,19
ARI,26,401437828,2022,9,ARI,22,26,34,275,76.5,8.1,10.58,2,1,2,147.0,32,4.59,2,2,0,0,0,0,0,1,0,4,7,31
ARI,14,401437744,2022,3,ARI,22,18,25,249,72.0,10.0,13.83,0,0,1,100.0,20,5.0,2,0,1,1,0,1,0,1,0,2,8,20
ARI,13,400554300,2014,7,ARI,22,16,28,173,57.1,6.2,10.81,0,0,1,2.0,2,1.0,0,0,0,0,0,0,0,0,0,0,0,0
ARI,28,400554308,2014,6,ARI,22,24,38,354,63.2,9.3,14.75,2,3,2,46.0,14,3.29,0,1,1,1,0,1,0,1,0,2,8,14
ARI,21,400554303,2014,8,ARI,22,36,62,411,58.1,6.6,11.42,2,2,0,97.0,22,4.41,0,0,0,0,0,1,0,0,1,2,8,8
ARI,1,400554368,2014,13,ARI,22,30,41,361,73.2,8.8,12.03,2,1,1,30.0,11,2.73,0,2,0,0,0,0,0,0,0,0,0,12
ARI,8,400554414,2014,11,ARI,22,18,30,183,60.0,6.1,10.17,0,1,4,8.0,1,8.0,0,0,0,0,0,1,0,0,1,0,6,6
ARI,26,400554447,2014,16,ARI,22,20,31,339,64.5,10.9,16.95,2,0,1,239.0,26,9.19,3,0,0,0,0,0,0,0,0,5,5,23
ARI,26,400554357,2014,12,ARI,22,17,22,211,77.3,9.6,12.41,1,0,7,124.0,29,4.28,0,0,0,0,0,1,1,1,1,1,13,13
ARI,25,400554446,2014,17,ARI,22,0,0,0,0,0,0,0,0,0,144.0,25,5.76,0,0,0,0,0,0,0,0,0,0,0,0
ARI,25,400554253,2014,3,ARI,22,0,0,0,0,0,0,0,0,0,10.0,6,1.67,0,0,0,0,0,0,0,0,0,0,0,0
ARI,19,400554211,2014,2,ARI,22,0,0,0,0,0,0,0,0,0,12.0,8,1.5,0,0,0,0,0,0,0,0,0,0,0,0
ARI,29,400749512,2014,1,ARI,22,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,1,0,3,9,9
ARI,14,400554342,2014,15,ARI,22,0,0,0,0,0,0,0,0,0,8.0,1,8.0,0,0,1,0,1,1,0,0,0,0,6,6
ARI,14,400554397,2014,10,ARI,22,0,0,0,0,0,0,0,0,0,10.0,1,10.0,0,1,0,0,0,0,0,0,0,2,2,8
ARI,6,400554337,2014,9,ARI,22,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,1,2,5,11
ARI,7,400554246,2014,5,ARI,22,0,0,0,0,0,0,0,0,0,8.0,2,4.0,0,0,0,0,0,0,0,0,0,0,0,0
ARI,12,400554429,2014,14,ARI,22,0,0,0,0,0,0,0,0,0,5.0,2,2.5,0,0,1,1,0,0,0,0,0,2,2,2
ARI,16,401326357,2021,2,ARI,22,22,32,244,68.8,7.6,11.09,3,0,1,177.0,27,6.56,0,3,1,0,0,0,0,0,2,3,9,27
ARI,3,401326511,2021,13,ARI,22,26,41,229,63.4,5.6,8.81,2,4,3,96.0,23,4.17,1,2,0,0,0,0,0,0,0,2,2,20
ARI,25,401326462,2021,9,ARI,22,28,40,326,70.0,8.2,11.64,2,1,5,39.0,9,4.33,0,1,1,1,0,1,0,0,0,2,5,11
ARI,8,401326544,2021,15,ARI,22,21,26,216,80.8,8.3,10.29,3,0,2,126.0,34,3.71,0,2,1,1,0,0,1,2,0,3,12,24
ARI,5,401326418,2021,6,ARI,22,19,28,234,67.9,8.4,12.32,2,1,5,76.0,18,4.22,0,2,0,0,0,0,0,0,0,2,2,14
ARI,25,401326406,2021,5,ARI,22,15,29,192,51.7,6.6,12.8,0,1,2,145.0,26,5.58,1,0,0,0,0,0,0,1,0,1,4,10
ARI,30,401326367,2021,3,ARI,22,22,34,219,64.7,6.4,9.95,1,2,3,115.0,21,5.48,1,1,2,0,0,0,0,0,0,1,1,13
ARI,34,401326432,2021,7,ARI,22,23,32,135,71.9,4.2,5.87,0,0,2,42.0,15,2.8,0,0,0,0,0,0,0,0,1,0,3,3
ARI,6,401326572,2021,17,ARI,22,24,38,226,63.2,5.9,9.42,3,0,1,45.0,17,2.65,0,2,0,0,0,0,0,0,0,0,0,12
ARI,9,401326436,2021,8,ARI,22,22,37,184,59.5,5.0,8.36,2,0,1,140.0,33,4.24,1,2,0,0,0,1,0,0,0,3,6,24
ARI,14,401326389,2021,4,ARI,22,26,41,280,63.4,6.8,10.77,2,1,0,121.0,23,5.26,0,2,1,1,0,1,0,1,0,2,8,20
ARI,14,401326625,2021,1,ARI,22,21,35,212,60.0,6.1,10.1,1,1,6,221.0,58,3.81,2,3,0,0,0,0,1,1,0,4,10,40
ARI,14,401326536,2021,14,ARI,22,23,30,287,76.7,9.6,12.48,3,0,3,89.0,21,4.24,0,3,0,0,0,0,2,0,1,3,12,30
ARI,29,401326473,2021,10,ARI,22,22,29,167,75.9,5.8,7.59,0,1,0,128.0,25,5.12,1,1,0,0,0,1,0,3,0,2,14,26
ARI,11,401326555,2021,16,ARI,22,18,28,225,64.3,8.0,12.5,2,0,2,126.0,33,3.82,0,2,0,0,0,0,1,1,0,2,8,20
ARI,26,401326597,2021,18,ARI,22,15,26,238,57.7,9.2,15.87,3,1,1,202.0,30,6.73,2,3,0,0,0,0,1,0,0,5,8,38
ARI,26,401326491,2021,11,ARI,22,14,26,207,53.9,8.0,14.79,0,0,4,57.0,14,4.07,0,0,0,0,0,0,0,0,0,0,0,0
ARI,28,400874726,2016,13,ARI,22,21,37,271,56.8,7.3,12.9,1,1,2,24.0,4,6.0,1,1,0,0,0,1,0,1,1,2,11,23
ARI,25,400874483,2016,5,ARI,22,18,31,162,58.1,5.2,9.0,1,2,7,74.0,12,6.17,1,0,0,0,0,0,0,0,0,0,0,6
ARI,14,400874692,2016,17,ARI,22,3,6,19,50.0,3.2,6.33,0,1,0,41.0,17,2.41,0,0,2,1,0,0,0,0,0,0,0,0
ARI,14,400874671,2016,4,ARI,22,18,30,266,60.0,8.9,14.78,2,0,2,41.0,23,1.78,0,0,0,0,0,0,0,0,0,0,0,0
ARI,15,400874556,2016,14,ARI,22,3,5,47,60.0,9.4,15.67,0,0,0,55.0,25,2.2,0,2,2,1,0,0,0,0,0,0,0,12
ARI,1,400874566,2016,12,ARI,22,26,34,269,76.5,7.9,10.35,2,1,3,89.0,29,3.07,3,0,0,0,0,0,0,0,0,0,0,18
ARI,20,400874735,2016,6,ARI,22,4,6,31,66.7,5.2,7.75,0,1,1,12.0,4,3.0,0,0,0,0,0,0,1,0,0,0,3,3
ARI,2,400874558,2016,3,ARI,22,14,25,119,56.0,4.8,8.5,0,1,4,186.0,26,7.15,3,0,1,0,0,0,0,0,0,0,0,18
ARI,26,400874508,2016,7,ARI,22,24,37,225,64.9,6.1,9.38,0,0,1,52.0,18,2.89,0,0,0,0,0,0,1,1,0,0,6,6
ARI,26,400874571,2016,16,ARI,22,29,45,350,64.4,7.8,12.07,4,0,6,64.0,17,3.76,0,2,0,0,0,1,0,0,0,2,5,17
ARI,27,400874515,2016,2,ARI,22,27,52,243,51.9,4.7,9.0,1,4,3,9.0,3,3.0,0,1,0,0,0,0,0,0,0,0,0,6
ARI,18,400874689,2016,15,ARI,22,0,0,0,0,0,0,0,0,0,78.0,17,4.59,0,1,0,0,0,0,2,0,0,6,12,18
ARI,16,400874695,2016,11,ARI,22,0,0,0,0,0,0,0,0,0,44.0,16,2.75,0,1,0,0,0,1,0,0,0,3,6,12
ARI,29,400874625,2016,8,ARI,22,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0,1,1,3,12,12
ARI,17,400874539,2016,1,ARI,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,11,11
ARI,4,311224004,2011,16,ARI,22,18,31,154,58.1,5.0,8.56,2,0,2,73.0,7,10.43,0,0,0,0,0,1,1,1,0,2,11,11
ARI,33,311030033,2011,8,ARI,22,31,51,336,60.8,6.6,10.84,0,1,3,15.0,4,3.75,0,0,0,0,0,0,0,0,0,0,0,0
ARI,25,311120025,2011,11,ARI,22,0,0,0,0,0,0,0,0,0,88.0,24,3.67,0,0,0,0,0,0,0,0,0,0,0,0
ARI,25,311211022,2011,14,ARI,22,0,0,0,0,0,0,0,0,0,72.0,10,7.2,1,0,0,0,0,0,0,0,0,0,0,6
ARI,26,310925026,2011,3,ARI,22,0,0,0,0,0,0,0,0,0,73.0,19,3.84,0,0,0,0,0,0,1,0,1,1,7,7
ARI,26,320101022,2011,17,ARI,22,0,0,0,0,0,0,0,0,0,86.0,19,4.53,0,0,0,0,0,1,0,1,0,2,8,8
ARI,21,311113021,2011,10,ARI,22,0,0,0,0,0,0,0,0,0,81.0,14,5.79,1,0,0,0,0,0,0,0,0,0,0,6
ARI,16,311009016,2011,5,ARI,22,0,0,0,0,0,0,0,0,0,122.0,29,4.21,3,0,0,0,0,0,0,0,0,0,0,18
ARI,23,311023022,2011,7,ARI,22,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,6
ARI,6,311204022,2011,13,ARI,22,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,1,0,0,0,1,0,1,1,7,13
ARI,14,311106022,2011,9,ARI,22,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,2,0,0,9,9
ARI,28,310918028,2011,2,ARI,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,10,10
ARI,21,331201021,2013,13,ARI,22,21,34,237,61.8,7.0,11.29,3,0,5,101.0,28,3.61,0,0,0,0,0,0,0,0,0,0,0,0
ARI,27,330929027,2013,4,ARI,22,24,43,193,55.8,4.5,8.04,1,2,2,-1.0,2,-0.5,0,0,0,0,0,0,0,0,0,0,0,0
ARI,30,331117030,2013,11,ARI,22,27,42,255,64.3,6.1,9.44,1,2,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARI,34,331110022,2013,10,ARI,22,22,43,201,51.2,4.7,9.14,3,0,3,13.0,2,6.5,0,0,0,0,0,0,0,1,0,3,6,6
ARI,1,331027022,2013,8,ARI,22,34,61,301,55.7,4.9,8.85,1,4,4,13.0,1,13.0,0,0,0,0,0,0,0,0,0,0,0,0
ARI,8,330915022,2013,2,ARI,22,24,36,278,66.7,7.7,11.58,2,0,1,1.0,2,0.5,0,0,0,0,0,0,0,0,0,0,0,0
ARI,26,331222026,2013,16,ARI,22,11,27,108,40.7,4.0,9.82,1,1,4,103.0,20,5.15,0,0,2,1,0,1,0,0,0,1,4,4
ARI,26,331017022,2013,7,ARI,22,18,29,235,62.1,8.1,13.06,3,0,3,135.0,32,4.22,1,0,0,0,0,0,0,1,1,4,10,16
ARI,25,331013025,2013,6,ARI,22,0,0,0,0,0,0,0,0,0,101.0,25,4.04,0,0,0,0,0,0,0,0,0,0,0,0
ARI,25,331229022,2013,17,ARI,22,0,0,0,0,0,0,0,0,0,14.0,13,1.08,0,0,0,0,0,0,0,0,0,0,0,0
ARI,14,331208022,2013,14,ARI,22,0,0,0,0,0,0,0,0,0,56.0,1,56.0,0,0,0,0,0,0,0,1,0,1,4,4
ARI,14,330908014,2013,1,ARI,22,0,0,0,0,0,0,0,0,0,-1.0,1,-1.0,0,2,1,1,0,1,2,1,0,1,13,25
ARI,29,331006022,2013,5,ARI,22,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,6,6
ARI,11,331124022,2013,12,ARI,22,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,3,3
ARI,18,330922018,2013,3,ARI,22,0,0,0,0,0,0,0,0,0,0.0,0,0,0,2,0,0,0,0,0,0,0,0,0,12
ARI,29,291101022,2009,8,ARI,22,0,1,0,0.0,0.0,0,0,0,0,-1.0,1,-1.0,0,0,0,0,0,0,0,0,0,0,0,0
ARI,9,300103022,2009,17,ARI,22,21,26,235,80.8,9.0,11.19,1,0,0,2.0,2,1.0,1,0,0,0,0,1,0,0,0,4,7,13
ARI,9,300110022,2009,1,ARI,22,28,42,423,66.7,10.1,15.11,4,1,5,43.0,25,1.72,2,1,1,0,0,1,0,0,0,6,9,27
ARI,8,291220008,2009,15,ARI,22,10,19,72,52.6,3.8,7.2,0,1,0,10.0,3,3.33,1,0,0,0,0,0,0,0,0,0,0,6
ARI,16,291206022,2009,13,ARI,22,0,0,0,0,0,0,0,0,0,19.0,13,1.46,0,0,0,0,0,0,0,0,0,0,0,0
ARI,14,291122014,2009,11,ARI,22,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0,1,0,1,7,7
ARI,14,291227022,2009,16,ARI,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,4
ARI,3,291108003,2009,9,ARI,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3
ARI,1,300919001,2010,2,ARI,22,21,32,225,65.6,7.0,10.71,3,0,1,6.0,6,1.0,0,0,0,0,0,0,0,0,0,0,0,0
ARI,26,301114022,2010,10,ARI,22,0,0,0,0,0,0,0,0,0,29.0,13,2.23,1,0,0,0,0,0,0,0,0,0,0,6
ARI,26,301024026,2010,7,ARI,22,0,0,0,0,0,0,0,0,0,89.0,24,3.71,0,0,0,0,0,0,0,0,0,0,0,0
ARI,16,301107016,2010,9,ARI,22,0,0,0,0,0,0,0,0,0,81.0,15,5.4,1,1,0,0,0,0,0,0,0,0,0,12
ARI,14,301205022,2010,13,ARI,22,0,0,0,0,0,0,0,0,0,0.0,1,0.0,0,0,0,0,0,2,0,1,1,1,13,13
ARI,14,300912014,2010,1,ARI,22,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0,1,0,1,7,7
ARI,25,310102025,2010,17,ARI,22,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,6
ARI,7,301212022,2010,14,ARI,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,7,7
ARI,12,301121012,2010,11,ARI,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,7,7
ARI,25,280907025,2008,1,ARI,22,26,40,199,65.0,5.0,7.65,2,2,3,102.0,18,5.67,1,0,1,0,0,0,0,0,0,0,0,6
ARI,2,281005022,2008,5,ARI,22,0,0,0,0,0,0,0,0,0,44.0,12,3.67,0,0,0,0,0,0,0,0,0,0,0,0
ARI,16,281214022,2008,15,ARI,22,0,0,0,0,0,0,0,0,0,165.0,28,5.89,0,0,0,0,0,0,0,0,0,0,0,0
ARI,15,280914022,2008,2,ARI,22,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARI,21,281127021,2008,13,ARI,22,0,0,0,0,0,0,0,0,0,6.0,1,6.0,0,1,1,1,0,0,0,0,0,0,0,6
ARI,21,290118022,2008,3,ARI,22,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,1,1,0,0,0,0,0,0,0,6
ARI,14,281102014,2008,9,ARI,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
ARI,14,281207022,2008,14,ARI,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,4
ARI,6,281012022,2008,6,ARI,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,6,6
ARI,17,281221017,2008,16,ARI,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,5,17,17
ARI,25,260910022,2006,1,ARI,22,0,0,0,0,0,0,0,0,0,87.0,16,5.44,2,0,1,1,0,0,0,0,0,0,0,12
ARI,25,261224025,2006,16,ARI,22,0,0,0,0,0,0,0,0,0,51.0,11,4.64,2,0,0,0,0,0,0,0,0,0,0,12
ARI,26,261210022,2006,14,ARI,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3
ARI,26,260917026,2006,2,ARI,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3
ARI,26,271209026,2007,14,ARI,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,4,10,10
ARI,26,270916022,2007,2,ARI,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,8,8
ARI,26,250925026,2005,3,ARI,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,4,13,13
ARI,26,251106022,2005,9,ARI,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,9,9
ARI,26,231221026,2003,16,ARI,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4
ARI,26,230914022,2003,2,ARI,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,8,8
ARI,17,191031022,1999,8,ARI,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3
SEA,2,401220120,2020,9,SEA,26,31,38,415,81.6,10.9,13.39,3,0,7,33.0,18,1.83,2,1,0,0,0,1,1,1,0,5,14,32
SEA,25,401220354,2020,17,SEA,26,25,37,273,67.6,7.4,10.92,1,0,3,10.0,3,3.33,0,0,0,0,0,0,2,1,0,2,11,11
SEA,16,401220367,2020,5,SEA,26,27,39,249,69.2,6.4,9.22,2,1,3,201.0,41,4.9,1,2,1,0,0,0,0,1,1,2,8,26
SEA,20,401220366,2020,14,SEA,26,14,26,132,53.8,5.1,9.43,0,0,3,53.0,15,3.53,0,0,1,1,0,0,0,1,0,0,3,3
SEA,25,401220361,2020,8,SEA,26,18,25,238,72.0,9.5,13.22,2,0,0,4.0,4,1.0,0,1,0,0,0,0,0,0,0,3,3,9
SEA,14,401220346,2020,10,SEA,26,27,37,302,73.0,8.2,11.19,0,0,3,106.0,29,3.66,3,0,0,0,0,1,0,0,0,2,5,23
SEA,1,401220313,2020,1,SEA,26,3,6,29,50.0,4.8,9.67,0,0,1,234.0,63,3.71,2,3,0,0,0,0,0,2,0,1,7,37
SEA,14,401220362,2020,16,SEA,26,24,43,234,55.8,5.4,9.75,0,1,3,113.0,28,4.04,0,0,0,0,0,0,1,1,1,0,9,9
SEA,21,401220262,2020,12,SEA,26,25,45,215,55.6,4.8,8.6,2,1,6,64.0,13,4.92,0,1,0,0,0,0,0,1,0,0,3,9
SEA,19,401220364,2020,13,SEA,26,13,22,105,59.1,4.8,8.08,1,1,2,47.0,13,3.62,1,1,0,0,0,0,0,1,0,0,3,15
SEA,22,401220338,2020,7,SEA,26,34,48,360,70.8,7.5,10.59,3,1,0,159.0,33,4.82,1,3,1,1,0,0,0,3,0,4,13,37
SEA,22,401220360,2020,11,SEA,26,29,42,269,69.0,6.4,9.28,2,0,3,57.0,18,3.17,1,2,0,0,0,0,0,0,0,3,3,21
SEA,6,401220363,2020,3,SEA,26,37,57,472,64.9,8.3,12.76,3,2,2,61.0,21,2.9,1,1,0,0,0,0,0,2,0,1,7,19
SEA,15,401220128,2020,4,SEA,26,0,0,0,0,0,0,0,0,0,51.0,15,3.4,0,0,1,0,0,2,0,3,0,0,15,15
SEA,17,401220365,2020,2,SEA,26,0,0,0,0,0,0,0,0,0,2.0,6,0.33,0,0,0,0,0,1,0,0,0,3,6,6
SEA,28,401220270,2020,15,SEA,26,0,0,0,0,0,0,0,0,0,51.0,13,3.92,0,1,0,0,0,0,0,1,0,0,3,9
SEA,29,401128024,2019,15,SEA,26,25,41,277,61.0,6.8,11.08,1,3,1,145.0,29,5.0,2,1,1,0,0,0,0,0,1,3,6,24
SEA,16,401128112,2019,13,SEA,26,22,38,276,57.9,7.3,12.55,2,1,0,78.0,14,5.57,1,0,2,1,0,0,0,0,0,0,0,6
SEA,21,401131039,2019,1,SEA,26,1,4,3,25.0,0.8,3.0,0,0,1,103.0,28,3.68,0,2,1,0,0,1,1,1,0,0,9,21
SEA,25,401128040,2019,17,SEA,26,18,22,285,81.8,13.0,15.83,0,0,2,128.0,24,5.33,3,0,1,0,0,0,1,1,0,2,8,26
SEA,25,401127992,2019,10,SEA,26,24,46,248,52.2,5.4,10.33,1,1,5,41.0,11,3.73,0,0,0,0,0,0,1,2,0,1,10,10
